Data supplied by UK-AIR on 16/1/2024
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,Manchester Sharston,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit
03-12-2023,02:00,0.61617,P,ugm-3,14.93769,P,ugm-3,15.88247,P,ugm-3,26.94195,P,ugm-3
03-12-2023,03:00,0.79222,P,ugm-3,12.07157,P,ugm-3,13.28630,P,ugm-3,31.38238,P,ugm-3
03-12-2023,04:00,0.69319,P,ugm-3,11.40893,P,ugm-3,12.47181,P,ugm-3,28.08948,P,ugm-3
03-12-2023,05:00,0.39611,P,ugm-3,12.47531,P,ugm-3,13.08267,P,ugm-3,24.99614,P,ugm-3
03-12-2023,06:00,0.79222,P,ugm-3,13.39511,P,ugm-3,14.60983,P,ugm-3,21.55356,P,ugm-3
03-12-2023,07:00,0.85824,P,ugm-3,14.00656,P,ugm-3,15.32251,P,ugm-3,19.00904,P,ugm-3
03-12-2023,08:00,1.25435,P,ugm-3,13.85735,P,ugm-3,15.78066,P,ugm-3,23.84862,P,ugm-3
03-12-2023,09:00,1.51842,P,ugm-3,16.45586,P,ugm-3,18.78407,P,ugm-3,21.75313,P,ugm-3
03-12-2023,10:00,1.61745,P,ugm-3,11.26438,P,ugm-3,13.74444,P,ugm-3,36.92045,P,ugm-3
03-12-2023,11:00,2.01356,P,ugm-3,14.11859,P,ugm-3,17.20601,P,ugm-3,35.67314,P,ugm-3
03-12-2023,12:00,2.90481,P,ugm-3,17.43532,P,ugm-3,21.88930,P,ugm-3,33.27830,P,ugm-3
03-12-2023,13:00,5.80963,P,ugm-3,28.20203,P,ugm-3,37.11000,P,ugm-3,21.85292,P,ugm-3
03-12-2023,14:00,4.32421,P,ugm-3,27.47622,P,ugm-3,34.10658,P,ugm-3,20.25636,P,ugm-3
03-12-2023,15:00,4.68731,P,ugm-3,30.07560,P,ugm-3,37.26272,P,ugm-3,16.26496,P,ugm-3
03-12-2023,16:00,5.90865,P,ugm-3,35.48237,P,ugm-3,44.54218,P,ugm-3,10.72689,P,ugm-3
03-12-2023,17:00,2.80579,P,ugm-3,26.64831,P,ugm-3,30.95045,P,ugm-3,17.61205,P,ugm-3
03-12-2023,18:00,1.61745,P,ugm-3,25.16154,P,ugm-3,27.64160,P,ugm-3,17.26281,P,ugm-3
03-12-2023,19:00,1.65046,P,ugm-3,31.32138,P,ugm-3,33.85206,P,ugm-3,12.27356,P,ugm-3
03-12-2023,20:00,3.23491,P,ugm-3,35.05149,P,ugm-3,40.01160,P,ugm-3,9.08044,P,ugm-3
03-12-2023,21:00,2.77278,P,ugm-3,30.36411,P,ugm-3,34.61564,P,ugm-3,11.37549,P,ugm-3
03-12-2023,22:00,1.08931,P,ugm-3,23.83334,P,ugm-3,25.50358,P,ugm-3,15.91571,P,ugm-3
03-12-2023,23:00,1.32037,P,ugm-3,23.37723,P,ugm-3,25.40177,P,ugm-3,17.16302,P,ugm-3
03-12-2023,24:00,0.69319,P,ugm-3,19.29926,P,ugm-3,20.36214,P,ugm-3,22.20216,P,ugm-3
04-12-2023,01:00,0.52835,P,ugm-3,15.69323,P,ugm-3,16.50335,P,ugm-3,28.20589,P,ugm-3
04-12-2023,02:00,0.44029,P,ugm-3,10.05547,P,ugm-3,10.73057,P,ugm-3,36.38826,P,ugm-3
04-12-2023,03:00,0.26417,P,ugm-3,8.40691,P,ugm-3,8.81197,P,ugm-3,41.85981,P,ugm-3
04-12-2023,04:00,0.62741,P,ugm-3,8.35932,P,ugm-3,9.32134,P,ugm-3,41.95959,P,ugm-3
04-12-2023,05:00,0.39626,P,ugm-3,9.52873,P,ugm-3,10.13632,P,ugm-3,37.41938,P,ugm-3
04-12-2023,06:00,0.42928,P,ugm-3,10.59869,P,ugm-3,11.25692,P,ugm-3,33.87701,P,ugm-3
04-12-2023,07:00,0.66043,P,ugm-3,15.74538,P,ugm-3,16.75803,P,ugm-3,29.03744,P,ugm-3
04-12-2023,08:00,1.84922,P,ugm-3,25.23046,P,ugm-3,28.06588,P,ugm-3,18.85937,P,ugm-3
04-12-2023,09:00,5.58067,P,ugm-3,34.89172,P,ugm-3,43.44864,P,ugm-3,10.02839,P,ugm-3
04-12-2023,10:00,5.71276,P,ugm-3,30.86897,P,ugm-3,39.62842,P,ugm-3,13.62065,P,ugm-3
04-12-2023,11:00,7.16572,P,ugm-3,25.99245,P,ugm-3,36.97973,P,ugm-3,23.20001,P,ugm-3
04-12-2023,12:00,2.67476,P,ugm-3,17.85229,P,ugm-3,21.95353,P,ugm-3,30.38453,P,ugm-3
04-12-2023,13:00,2.93893,P,ugm-3,22.38805,P,ugm-3,26.89435,P,ugm-3,26.79227,P,ugm-3
04-12-2023,14:00,4.16074,P,ugm-3,26.77980,P,ugm-3,33.15951,P,ugm-3,23.15012,P,ugm-3
04-12-2023,15:00,4.06167,P,ugm-3,28.96915,P,ugm-3,35.19696,P,ugm-3,22.50152,P,ugm-3
04-12-2023,16:00,6.73643,P,ugm-3,41.01470,P,ugm-3,51.34376,P,ugm-3,14.21936,P,ugm-3
04-12-2023,17:00,17.43548,P,ugm-3,54.76400,P,ugm-3,81.49803,P,ugm-3,5.83742,P,ugm-3
04-12-2023,18:00,15.76238,P,ugm-3,56.03900,P,ugm-3,80.20764,P,ugm-3,4.83957,P,ugm-3
04-12-2023,19:00,16.21367,P,ugm-3,56.79022,P,ugm-3,81.65084,P,ugm-3,3.25964,P,ugm-3
04-12-2023,20:00,19.35074,P,ugm-3,60.12992,P,ugm-3,89.80064,P,ugm-3,2.49463,P,ugm-3
04-12-2023,21:00,20.53952,P,ugm-3,58.71464,P,ugm-3,90.20813,P,ugm-3,2.49463,P,ugm-3
04-12-2023,22:00,20.34139,P,ugm-3,53.87387,P,ugm-3,85.06357,P,ugm-3,3.04344,P,ugm-3
04-12-2023,23:00,14.13330,P,ugm-3,50.76061,P,ugm-3,72.43137,P,ugm-3,2.89377,P,ugm-3
04-12-2023,24:00,11.35948,P,ugm-3,49.97106,P,ugm-3,67.38868,P,ugm-3,2.94366,P,ugm-3
05-12-2023,01:00,3.30342,P,ugm-3,42.91193,P,ugm-3,47.97711,P,ugm-3,5.85405,P,ugm-3
05-12-2023,02:00,1.14519,P,ugm-3,33.51336,P,ugm-3,35.26929,P,ugm-3,13.30467,P,ugm-3
05-12-2023,03:00,0.56158,P,ugm-3,23.50123,P,ugm-3,24.36231,P,ugm-3,21.20431,P,ugm-3
05-12-2023,04:00,0.66069,P,ugm-3,11.88166,P,ugm-3,12.89470,P,ugm-3,38.96604,P,ugm-3
05-12-2023,05:00,0.79282,P,ugm-3,11.78099,P,ugm-3,12.99663,P,ugm-3,37.66884,P,ugm-3
05-12-2023,06:00,1.09013,P,ugm-3,15.19863,P,ugm-3,16.87014,P,ugm-3,32.28045,P,ugm-3
05-12-2023,07:00,4.09625,P,ugm-3,25.52270,P,ugm-3,31.80352,P,ugm-3,22.95055,P,ugm-3
05-12-2023,08:00,4.19535,P,ugm-3,35.15645,P,ugm-3,41.58922,P,ugm-3,22.00259,P,ugm-3
05-12-2023,09:00,16.08767,P,ugm-3,50.50918,P,ugm-3,75.17660,P,ugm-3,13.62065,P,ugm-3
05-12-2023,10:00,15.32788,P,ugm-3,48.92194,P,ugm-3,72.42437,P,ugm-3,13.87012,P,ugm-3
05-12-2023,11:00,4.39355,P,ugm-3,27.87003,P,ugm-3,34.60672,P,ugm-3,32.33034,P,ugm-3
05-12-2023,12:00,3.50163,P,ugm-3,26.48540,P,ugm-3,31.85449,P,ugm-3,30.73378,P,ugm-3
05-12-2023,13:00,2.57667,P,ugm-3,14.70315,P,ugm-3,18.65399,P,ugm-3,40.61250,P,ugm-3
05-12-2023,14:00,2.24633,P,ugm-3,16.73868,P,ugm-3,20.18301,P,ugm-3,40.61250,P,ugm-3
05-12-2023,15:00,1.58564,P,ugm-3,14.18402,P,ugm-3,16.61530,P,ugm-3,41.04490,P,ugm-3
05-12-2023,16:00,9.77813,P,ugm-3,29.19562,P,ugm-3,44.18855,P,ugm-3,21.95270,P,ugm-3
05-12-2023,17:00,99.06967,P,ugm-3,60.78136,P,ugm-3,212.68606,P,ugm-3,2.24516,P,ugm-3
05-12-2023,18:00,188.03086,P,ugm-3,64.58683,P,ugm-3,352.89679,P,ugm-3,2.64430,P,ugm-3
05-12-2023,19:00,232.99045,P,ugm-3,60.98968,P,ugm-3,418.23672,P,ugm-3,2.64430,P,ugm-3
05-12-2023,20:00,222.02308,P,ugm-3,51.60894,P,ugm-3,392.03959,P,ugm-3,3.49248,P,ugm-3
05-12-2023,21:00,196.52066,P,ugm-3,48.71516,P,ugm-3,350.04263,P,ugm-3,2.79398,P,ugm-3
05-12-2023,22:00,202.83019,P,ugm-3,48.82637,P,ugm-3,359.82833,P,ugm-3,2.84387,P,ugm-3
05-12-2023,23:00,158.20094,P,ugm-3,42.89581,P,ugm-3,285.46720,P,ugm-3,3.39269,P,ugm-3
05-12-2023,24:00,187.03983,P,ugm-3,39.70538,P,ugm-3,326.49579,P,ugm-3,3.49248,P,ugm-3
06-12-2023,01:00,128.92632,P,ugm-3,33.16715,P,ugm-3,230.85142,P,ugm-3,3.39269,P,ugm-3
06-12-2023,02:00,99.80113,P,ugm-3,30.36291,P,ugm-3,183.38918,P,ugm-3,3.06007,P,ugm-3
06-12-2023,03:00,48.28128,P,ugm-3,24.14109,P,ugm-3,98.17135,P,ugm-3,2.99355,P,ugm-3
06-12-2023,04:00,9.98011,P,ugm-3,22.74196,P,ugm-3,38.04459,P,ugm-3,2.84387,P,ugm-3
06-12-2023,05:00,26.00778,P,ugm-3,22.64564,P,ugm-3,62.52367,P,ugm-3,2.39484,P,ugm-3
06-12-2023,06:00,18.24180,P,ugm-3,21.54879,P,ugm-3,49.51916,P,ugm-3,2.79398,P,ugm-3
06-12-2023,07:00,63.48277,P,ugm-3,25.82152,P,ugm-3,123.16042,P,ugm-3,3.14323,P,ugm-3
06-12-2023,08:00,148.90858,P,ugm-3,39.62073,P,ugm-3,267.94404,P,ugm-3,3.54237,P,ugm-3
06-12-2023,09:00,151.84974,P,ugm-3,43.78069,P,ugm-3,276.61371,P,ugm-3,4.04129,P,ugm-3
06-12-2023,10:00,234.92922,P,ugm-3,52.40587,P,ugm-3,412.62565,P,ugm-3,4.19097,P,ugm-3
06-12-2023,11:00,137.03379,P,ugm-3,49.77079,P,ugm-3,259.88633,P,ugm-3,4.78968,P,ugm-3
06-12-2023,12:00,48.41346,P,ugm-3,40.30880,P,ugm-3,114.54174,P,ugm-3,12.82237,P,ugm-3
06-12-2023,13:00,6.60935,P,ugm-3,22.40260,P,ugm-3,32.53679,P,ugm-3,34.82497,P,ugm-3
06-12-2023,14:00,2.87507,P,ugm-3,14.61392,P,ugm-3,19.02229,P,ugm-3,43.60605,P,ugm-3
06-12-2023,15:00,4.06475,P,ugm-3,20.33749,P,ugm-3,26.57001,P,ugm-3,35.72303,P,ugm-3
06-12-2023,16:00,4.26303,P,ugm-3,30.28408,P,ugm-3,36.82063,P,ugm-3,21.25421,P,ugm-3
06-12-2023,17:00,2.57765,P,ugm-3,28.73745,P,ugm-3,32.68979,P,ugm-3,27.54066,P,ugm-3
06-12-2023,18:00,2.80897,P,ugm-3,26.90381,P,ugm-3,31.21084,P,ugm-3,29.23701,P,ugm-3
06-12-2023,19:00,2.14804,P,ugm-3,22.71542,P,ugm-3,26.00903,P,ugm-3,35.52346,P,ugm-3
06-12-2023,20:00,1.91671,P,ugm-3,19.80624,P,ugm-3,22.74515,P,ugm-3,37.26970,P,ugm-3
06-12-2023,21:00,1.05750,P,ugm-3,18.93077,P,ugm-3,20.55224,P,ugm-3,37.31959,P,ugm-3
06-12-2023,22:00,1.02445,P,ugm-3,18.67545,P,ugm-3,20.24625,P,ugm-3,38.56690,P,ugm-3
06-12-2023,23:00,1.09054,P,ugm-3,20.35904,P,ugm-3,22.03118,P,ugm-3,36.42153,P,ugm-3
06-12-2023,24:00,1.32187,P,ugm-3,20.71832,P,ugm-3,22.74515,P,ugm-3,36.02239,P,ugm-3
07-12-2023,01:00,0.61711,P,ugm-3,15.24699,P,ugm-3,16.19321,P,ugm-3,43.04060,P,ugm-3
07-12-2023,02:00,0.39671,P,ugm-3,12.79534,P,ugm-3,13.40362,P,ugm-3,46.03415,P,ugm-3
07-12-2023,03:00,0.42977,P,ugm-3,11.94520,P,ugm-3,12.60417,P,ugm-3,46.79917,P,ugm-3
07-12-2023,04:00,0.46283,P,ugm-3,9.95540,P,ugm-3,10.66507,P,ugm-3,48.59530,P,ugm-3
07-12-2023,05:00,0.52895,P,ugm-3,8.88447,P,ugm-3,9.69551,P,ugm-3,49.39358,P,ugm-3
07-12-2023,06:00,0.66119,P,ugm-3,8.47760,P,ugm-3,9.49140,P,ugm-3,50.69078,P,ugm-3
07-12-2023,07:00,1.45461,P,ugm-3,8.79190,P,ugm-3,11.02227,P,ugm-3,52.23745,P,ugm-3
07-12-2023,08:00,0.99178,P,ugm-3,9.39951,P,ugm-3,10.92021,P,ugm-3,48.69508,P,ugm-3
07-12-2023,09:00,1.45461,P,ugm-3,10.42483,P,ugm-3,12.65520,P,ugm-3,47.59745,P,ugm-3
07-12-2023,10:00,1.42155,P,ugm-3,9.35288,P,ugm-3,11.53256,P,ugm-3,48.44562,P,ugm-3
07-12-2023,11:00,1.52072,P,ugm-3,9.20081,P,ugm-3,11.53256,P,ugm-3,46.59960,P,ugm-3
07-12-2023,12:00,1.35543,P,ugm-3,10.06661,P,ugm-3,12.14491,P,ugm-3,45.75142,P,ugm-3
07-12-2023,13:00,1.25625,P,ugm-3,10.88206,P,ugm-3,12.80828,P,ugm-3,46.40003,P,ugm-3
07-12-2023,14:00,1.95050,P,ugm-3,12.93034,P,ugm-3,15.92106,P,ugm-3,42.60820,P,ugm-3
07-12-2023,15:00,1.35543,P,ugm-3,12.87321,P,ugm-3,14.95150,P,ugm-3,41.46067,P,ugm-3
07-12-2023,16:00,1.54276,P,ugm-3,12.39886,P,ugm-3,14.76440,P,ugm-3,44.20476,P,ugm-3
07-12-2023,17:00,1.75214,P,ugm-3,14.61226,P,ugm-3,17.29884,P,ugm-3,41.11142,P,ugm-3
07-12-2023,18:00,1.32237,P,ugm-3,12.82184,P,ugm-3,14.84945,P,ugm-3,46.84906,P,ugm-3
07-12-2023,19:00,1.88438,P,ugm-3,12.87863,P,ugm-3,15.76797,P,ugm-3,43.30669,P,ugm-3
07-12-2023,20:00,1.22319,P,ugm-3,12.20848,P,ugm-3,14.08401,P,ugm-3,43.90540,P,ugm-3
07-12-2023,21:00,0.89260,P,ugm-3,11.33759,P,ugm-3,12.70623,P,ugm-3,44.00519,P,ugm-3
07-12-2023,22:00,0.89260,P,ugm-3,11.08245,P,ugm-3,12.45108,P,ugm-3,42.95744,P,ugm-3
07-12-2023,23:00,1.52072,P,ugm-3,13.07902,P,ugm-3,15.41076,P,ugm-3,39.96389,P,ugm-3
07-12-2023,24:00,1.65296,P,ugm-3,13.79478,P,ugm-3,16.32929,P,ugm-3,39.36518,P,ugm-3
08-12-2023,01:00,0.88191,P,ugm-3,8.92782,P,ugm-3,10.28007,P,ugm-3,46.43329,P,ugm-3
08-12-2023,02:00,0.61734,P,ugm-3,6.06566,P,ugm-3,7.01223,P,ugm-3,52.02125,P,ugm-3
08-12-2023,03:00,0.62836,P,ugm-3,7.00188,P,ugm-3,7.96535,P,ugm-3,54.18326,P,ugm-3
08-12-2023,04:00,0.69451,P,ugm-3,5.52184,P,ugm-3,6.58673,P,ugm-3,55.33078,P,ugm-3
08-12-2023,05:00,0.33072,P,ugm-3,4.03724,P,ugm-3,4.54434,P,ugm-3,56.02928,P,ugm-3
08-12-2023,06:00,0.66143,P,ugm-3,5.87891,P,ugm-3,6.89309,P,ugm-3,55.48046,P,ugm-3
08-12-2023,07:00,1.09137,P,ugm-3,8.23222,P,ugm-3,9.90563,P,ugm-3,54.78197,P,ugm-3
08-12-2023,08:00,1.48823,P,ugm-3,9.30869,P,ugm-3,11.59061,P,ugm-3,53.98369,P,ugm-3
08-12-2023,09:00,2.11659,P,ugm-3,14.72771,P,ugm-3,17.97310,P,ugm-3,50.69078,P,ugm-3
08-12-2023,10:00,2.57960,P,ugm-3,15.14109,P,ugm-3,19.09642,P,ugm-3,50.24175,P,ugm-3
08-12-2023,11:00,1.91816,P,ugm-3,11.55988,P,ugm-3,14.50102,P,ugm-3,53.38498,P,ugm-3
08-12-2023,12:00,1.95123,P,ugm-3,11.10070,P,ugm-3,14.09254,P,ugm-3,53.23530,P,ugm-3
08-12-2023,13:00,2.01738,P,ugm-3,11.96942,P,ugm-3,15.06268,P,ugm-3,51.63874,P,ugm-3
08-12-2023,14:00,2.64574,P,ugm-3,16.21406,P,ugm-3,20.27080,P,ugm-3,45.15271,P,ugm-3
08-12-2023,15:00,2.84417,P,ugm-3,16.62464,P,ugm-3,20.98564,P,ugm-3,47.69723,P,ugm-3
08-12-2023,16:00,2.31502,P,ugm-3,15.18935,P,ugm-3,18.73900,P,ugm-3,55.38068,P,ugm-3
08-12-2023,17:00,1.78587,P,ugm-3,13.19240,P,ugm-3,15.93070,P,ugm-3,58.92304,P,ugm-3
08-12-2023,18:00,1.85202,P,ugm-3,13.14204,P,ugm-3,15.98176,P,ugm-3,56.27874,P,ugm-3
08-12-2023,19:00,1.55437,P,ugm-3,12.93465,P,ugm-3,15.31798,P,ugm-3,52.38713,P,ugm-3
08-12-2023,20:00,1.12444,P,ugm-3,9.61119,P,ugm-3,11.33531,P,ugm-3,56.12906,P,ugm-3
08-12-2023,21:00,0.79372,P,ugm-3,6.03349,P,ugm-3,7.25051,P,ugm-3,62.06627,P,ugm-3
08-12-2023,22:00,0.89294,P,ugm-3,5.21758,P,ugm-3,6.58673,P,ugm-3,64.41122,P,ugm-3
08-12-2023,23:00,1.05830,P,ugm-3,9.81473,P,ugm-3,11.43743,P,ugm-3,59.07272,P,ugm-3
08-12-2023,24:00,0.49608,P,ugm-3,5.46867,P,ugm-3,6.22931,P,ugm-3,64.76047,P,ugm-3
09-12-2023,01:00,0.52935,P,ugm-3,5.86422,P,ugm-3,6.67587,P,ugm-3,62.13279,P,ugm-3
09-12-2023,02:00,0.48524,P,ugm-3,5.25064,P,ugm-3,5.99466,P,ugm-3,63.52978,P,ugm-3
09-12-2023,03:00,0.56243,P,ugm-3,4.80870,P,ugm-3,5.67109,P,ugm-3,64.16176,P,ugm-3
09-12-2023,04:00,0.29776,P,ugm-3,3.47744,P,ugm-3,3.93400,P,ugm-3,63.61294,P,ugm-3
09-12-2023,05:00,0.39701,P,ugm-3,3.27416,P,ugm-3,3.88291,P,ugm-3,61.41767,P,ugm-3
09-12-2023,06:00,0.62860,P,ugm-3,3.94088,P,ugm-3,4.90472,P,ugm-3,65.90799,P,ugm-3
09-12-2023,07:00,0.89327,P,ugm-3,3.84160,P,ugm-3,5.21127,P,ugm-3,65.40907,P,ugm-3
09-12-2023,08:00,0.59552,P,ugm-3,4.34925,P,ugm-3,5.26236,P,ugm-3,67.45466,P,ugm-3
09-12-2023,09:00,0.79402,P,ugm-3,5.27106,P,ugm-3,6.48854,P,ugm-3,67.05552,P,ugm-3
09-12-2023,10:00,0.95944,P,ugm-3,5.32396,P,ugm-3,6.79508,P,ugm-3,65.50885,P,ugm-3
09-12-2023,11:00,2.28281,P,ugm-3,10.80518,P,ugm-3,14.30544,P,ugm-3,56.57810,P,ugm-3
09-12-2023,12:00,2.77908,P,ugm-3,12.44552,P,ugm-3,16.70671,P,ugm-3,49.09422,P,ugm-3
09-12-2023,13:00,6.81535,P,ugm-3,19.94900,P,ugm-3,30.39906,P,ugm-3,47.69723,P,ugm-3
09-12-2023,14:00,5.88899,P,ugm-3,24.28158,P,ugm-3,33.31124,P,ugm-3,53.53465,P,ugm-3
09-12-2023,15:00,4.92955,P,ugm-3,18.80435,P,ugm-3,26.36288,P,ugm-3,59.47186,P,ugm-3
09-12-2023,16:00,4.49946,P,ugm-3,20.28127,P,ugm-3,27.18034,P,ugm-3,62.16606,P,ugm-3
09-12-2023,17:00,3.90394,P,ugm-3,18.63984,P,ugm-3,24.62579,P,ugm-3,66.20735,P,ugm-3
09-12-2023,18:00,2.71291,P,ugm-3,10.91207,P,ugm-3,15.07180,P,ugm-3,72.89294,P,ugm-3
09-12-2023,19:00,1.72038,P,ugm-3,6.66066,P,ugm-3,9.29854,P,ugm-3,77.98198,P,ugm-3
09-12-2023,20:00,0.92636,P,ugm-3,4.65942,P,ugm-3,6.07981,P,ugm-3,81.82370,P,ugm-3
09-12-2023,21:00,0.66169,P,ugm-3,3.83906,P,ugm-3,4.85363,P,ugm-3,83.27058,P,ugm-3
09-12-2023,22:00,0.66169,P,ugm-3,3.89015,P,ugm-3,4.90472,P,ugm-3,79.97768,P,ugm-3
09-12-2023,23:00,0.69477,P,ugm-3,3.27743,P,ugm-3,4.34272,P,ugm-3,79.12951,P,ugm-3
09-12-2023,24:00,0.59552,P,ugm-3,2.91870,P,ugm-3,3.83181,P,ugm-3,79.37897,P,ugm-3
10-12-2023,01:00,0.57368,P,ugm-3,2.73298,P,ugm-3,3.61261,P,ugm-3,80.02757,P,ugm-3
10-12-2023,02:00,0.61781,P,ugm-3,2.66532,P,ugm-3,3.61261,P,ugm-3,78.36449,P,ugm-3
10-12-2023,03:00,0.43026,P,ugm-3,4.50358,P,ugm-3,5.16330,P,ugm-3,72.14456,P,ugm-3
10-12-2023,04:00,0.52955,P,ugm-3,4.50470,P,ugm-3,5.31666,P,ugm-3,70.84735,P,ugm-3
10-12-2023,05:00,1.09219,P,ugm-3,10.95241,P,ugm-3,12.62708,P,ugm-3,60.66928,P,ugm-3
10-12-2023,06:00,2.25058,P,ugm-3,14.03281,P,ugm-3,17.48365,P,ugm-3,51.93809,P,ugm-3
10-12-2023,07:00,0.82742,P,ugm-3,9.21127,P,ugm-3,10.47997,P,ugm-3,54.23315,P,ugm-3
10-12-2023,08:00,0.62884,P,ugm-3,9.00454,P,ugm-3,9.96875,P,ugm-3,50.89035,P,ugm-3
10-12-2023,09:00,0.76123,P,ugm-3,8.85267,P,ugm-3,10.01987,P,ugm-3,53.53465,P,ugm-3
10-12-2023,10:00,1.12529,P,ugm-3,10.23708,P,ugm-3,11.96250,P,ugm-3,51.43917,P,ugm-3
10-12-2023,11:00,0.97084,P,ugm-3,8.73576,P,ugm-3,10.22436,P,ugm-3,55.87960,P,ugm-3
10-12-2023,12:00,0.92671,P,ugm-3,10.28595,P,ugm-3,11.70689,P,ugm-3,56.47831,P,ugm-3
10-12-2023,13:00,1.58864,P,ugm-3,10.19119,P,ugm-3,12.62708,P,ugm-3,59.42197,P,ugm-3
10-12-2023,14:00,1.62174,P,ugm-3,11.36737,P,ugm-3,13.85400,P,ugm-3,53.83401,P,ugm-3
10-12-2023,15:00,2.18438,P,ugm-3,9.68671,P,ugm-3,13.03605,P,ugm-3,54.58240,P,ugm-3
10-12-2023,16:00,3.11109,P,ugm-3,14.14478,P,ugm-3,18.91506,P,ugm-3,45.75142,P,ugm-3
10-12-2023,17:00,2.54845,P,ugm-3,16.54114,P,ugm-3,20.44871,P,ugm-3,44.85336,P,ugm-3
10-12-2023,18:00,1.62174,P,ugm-3,15.20150,P,ugm-3,17.68814,P,ugm-3,49.84261,P,ugm-3
10-12-2023,19:00,1.32387,P,ugm-3,9.21689,P,ugm-3,11.24679,P,ugm-3,60.91874,P,ugm-3
10-12-2023,20:00,1.05910,P,ugm-3,5.27752,P,ugm-3,6.90144,P,ugm-3,67.45466,P,ugm-3
10-12-2023,21:00,0.49645,P,ugm-3,3.94199,P,ugm-3,4.70320,P,ugm-3,67.65423,P,ugm-3
10-12-2023,22:00,0.69503,P,ugm-3,3.12629,P,ugm-3,4.19199,P,ugm-3,69.74972,P,ugm-3
10-12-2023,23:00,6.35457,P,ugm-3,11.93209,P,ugm-3,21.67563,P,ugm-3,65.50885,P,ugm-3
10-12-2023,24:00,1.29077,P,ugm-3,6.09809,P,ugm-3,8.07724,P,ugm-3,61.26799,P,ugm-3
11-12-2023,01:00,0.48560,P,ugm-3,3.68865,P,ugm-3,4.43323,P,ugm-3,66.58986,P,ugm-3
11-12-2023,02:00,0.26487,P,ugm-3,2.18560,P,ugm-3,2.59174,P,ugm-3,70.31516,P,ugm-3
11-12-2023,03:00,0.36420,P,ugm-3,2.51073,P,ugm-3,3.06916,P,ugm-3,66.70627,P,ugm-3
11-12-2023,04:00,0.86084,P,ugm-3,3.69303,P,ugm-3,5.01297,P,ugm-3,62.66498,P,ugm-3
11-12-2023,05:00,0.62908,P,ugm-3,6.96410,P,ugm-3,7.92867,P,ugm-3,57.92519,P,ugm-3
11-12-2023,06:00,0.59597,P,ugm-3,8.75406,P,ugm-3,9.66786,P,ugm-3,57.17681,P,ugm-3
11-12-2023,07:00,2.18521,P,ugm-3,15.98511,P,ugm-3,19.33572,P,ugm-3,50.84046,P,ugm-3
11-12-2023,08:00,9.73411,P,ugm-3,44.20708,P,ugm-3,59.13252,P,ugm-3,26.39313,P,ugm-3
11-12-2023,09:00,8.90638,P,ugm-3,40.66790,P,ugm-3,54.32416,P,ugm-3,30.73378,P,ugm-3
11-12-2023,10:00,7.88000,P,ugm-3,42.95781,P,ugm-3,55.04030,P,ugm-3,24.39743,P,ugm-3
11-12-2023,11:00,7.28403,P,ugm-3,33.58992,P,ugm-3,44.75861,P,ugm-3,40.81207,P,ugm-3
11-12-2023,12:00,5.59546,P,ugm-3,23.49315,P,ugm-3,32.07274,P,ugm-3,51.38928,P,ugm-3
11-12-2023,13:00,8.34353,P,ugm-3,30.58426,P,ugm-3,43.37749,P,ugm-3,42.90755,P,ugm-3
11-12-2023,14:00,,,,,,,,,,29.07070,P,ugm-3
11-12-2023,15:00,10.69428,P,ugm-3,42.58139,P,ugm-3,58.97906,P,ugm-3,22.95055,P,ugm-3
11-12-2023,16:00,10.92605,P,ugm-3,44.88596,P,ugm-3,61.63900,P,ugm-3,18.70969,P,ugm-3
11-12-2023,17:00,9.66790,P,ugm-3,44.35977,P,ugm-3,59.18367,P,ugm-3,15.21721,P,ugm-3
11-12-2023,18:00,9.46924,P,ugm-3,41.74867,P,ugm-3,56.26797,P,ugm-3,19.70754,P,ugm-3
11-12-2023,19:00,4.00622,P,ugm-3,33.34710,P,ugm-3,39.48988,P,ugm-3,27.93980,P,ugm-3
11-12-2023,20:00,4.28213,P,ugm-3,36.87985,P,ugm-3,43.44569,P,ugm-3,17.71184,P,ugm-3
11-12-2023,21:00,3.41025,P,ugm-3,36.05125,P,ugm-3,41.28022,P,ugm-3,15.16732,P,ugm-3
11-12-2023,22:00,3.94000,P,ugm-3,25.51997,P,ugm-3,31.56121,P,ugm-3,27.98969,P,ugm-3
11-12-2023,23:00,0.99328,P,ugm-3,11.62324,P,ugm-3,13.14624,P,ugm-3,44.45422,P,ugm-3
11-12-2023,24:00,0.82773,P,ugm-3,10.34249,P,ugm-3,11.61166,P,ugm-3,45.40218,P,ugm-3
12-12-2023,01:00,0.57293,P,ugm-3,8.98747,P,ugm-3,9.86595,P,ugm-3,46.56633,P,ugm-3
12-12-2023,02:00,0.30850,P,ugm-3,5.74387,P,ugm-3,6.21690,P,ugm-3,52.35386,P,ugm-3
12-12-2023,03:00,0.33054,P,ugm-3,6.18311,P,ugm-3,6.68993,P,ugm-3,49.59315,P,ugm-3
12-12-2023,04:00,0.39664,P,ugm-3,7.19674,P,ugm-3,7.80491,P,ugm-3,45.90110,P,ugm-3
12-12-2023,05:00,0.36359,P,ugm-3,5.72698,P,ugm-3,6.28448,P,ugm-3,50.09207,P,ugm-3
